country,year,gdp_per_capita,life_expectancy,infant_mortality,health_spending,smoking_rate,birth_rate
EUU,2012,33328.7719857616,80.1657773209271,3.75974229522096,3300.15983895862,,10.015845476789
EUU,2013,34808.0025773528,80.4734324600181,3.65713209823215,3463.07090530464,,9.74925547870643
EUU,2014,35592.887487554,80.8761653859288,3.5873473098987,3538.88887598493,,9.86087120492975
EUU,2015,30769.090644109,80.5708966220669,3.52981745343064,3046.10234295273,28.7944442783504,9.75617122991726
EUU,2016,31462.4341209885,80.9530808081627,3.46963134457982,3110.08791328845,,9.86246824503842
EUU,2017,33391.9679020533,80.9303097853099,3.41215159530482,3283.96168067475,,9.72241744854824
EUU,2018,36054.3954466385,81.0317510064821,3.34760221362294,3540.14525940428,,9.51211655861318
EUU,2019,35374.6443827131,81.3194524901834,3.25836400565364,3496.99676183149,,9.33303736955555
EUU,2020,34698.4032089427,80.4414754678551,3.21949239060874,3742.85591172145,27.0556963981505,9.11715675547849
EUU,2021,39214.3660784805,80.3071964400875,3.21384433385185,4226.05153967604,26.7086368131887,9.17631889285462
EUU,2022,37962.8295010744,80.7129818383208,3.18683214828156,3897.67038520266,26.4284547947647,8.68766882024348
EUU,2023,41392.0743803078,81.4114503796876,3.17037478192545,,,8.16243508788817
FCS,1990,1120.71457234619,53.3993677081629,97.6792358083557,,,39.8222625919651
FCS,1991,774.289394805769,53.3709786670396,99.5856060711734,,,39.5718247152209
FCS,1992,672.331353679055,53.5495557550048,98.839766856858,,,39.291683129464
FCS,1993,667.014894490171,53.9816308429429,95.4060169128175,,,39.0699111061386
FCS,1994,652.425218013759,54.2326346695846,94.1816262923603,,,38.74604373706
FCS,1995,776.542626985945,54.2256794115287,93.3487314346685,,,38.8246923338889
FCS,1996,820.035358671253,54.2371535526448,92.0039116552147,,,38.6206427476493
FCS,1997,898.381584078305,54.5178236598757,90.3381713512205,,,38.2825451640995
FCS,1998,901.021068833428,54.4707221253788,89.7027544946524,,,37.9580648550984
FCS,1999,656.861874793704,54.9034036316228,86.4084145839055,,,37.9504542208901
FCS,2000,750.92074897408,55.4884249847297,84.178849610985,23.3370522908888,24.9059521283804,37.9432313962306
FCS,2001,718.194930414518,55.7212693010549,81.8621003611946,23.4819123978183,,37.7804450997775
FCS,2002,683.862456014444,56.1508566104113,79.3387060759909,23.2851471621134,,37.5817250056546
FCS,2003,702.403263694093,56.4469254565792,76.9629576603422,30.0751329678825,,37.4194004533205
FCS,2004,872.112687981737,56.7557447226361,74.7804517715081,35.1654901523371,,37.2434314684901
FCS,2005,1079.1629358163,57.1472781506796,72.4166565931262,40.8970219513514,21.6682355683261,37.0820067389086
FCS,2006,1318.83234184649,57.5943113995222,69.7541880035516,48.436165233227,,36.9731827398737
FCS,2007,1577.49031924303,58.1095746645354,67.4886394870902,57.151382804534,20.4229013765826,36.7912183699902
FCS,2008,1968.21501501874,58.1871780629647,65.7981891228558,66.3491096671965,,36.648277124411
FCS,2009,1739.73065858229,58.9379605951645,64.5523111622916,61.2976792372047,,36.4298164726294
FCS,2010,2014.90119741003,59.3431607628088,62.3629678098493,66.6545591503021,18.7316574839592,36.2015725312498
FCS,2011,2053.09769693024,59.627635588706,62.6323439057374,72.4236082321261,,35.9776126766736
FCS,2012,2242.84085219764,60.1008402450513,59.136271592324,79.342182575114,,35.5885874400495
FCS,2013,2273.27217471253,60.4548394321653,57.5271972965154,82.8822675810005,,35.1319033320662
FCS,2014,2355.76885087242,60.5536917998503,57.1974564829155,81.2300327222424,,34.726503053077
FCS,2015,1815.53207965872,60.7449931085508,56.3293940413087,73.0712906749764,16.4297493080035,34.2512448272517
FCS,2016,1635.50703091345,60.9861836667017,55.4658366443468,70.7440803744286,,33.7288596141164
FCS,2017,1706.44326854085,61.2296826870124,54.7335350981898,69.7724312206444,,33.2494815274795
FCS,2018,1823.31230335011,61.7825083062786,52.3495271634906,75.6606661976252,,32.8100414072448
FCS,2019,1893.88268968493,62.1379545505037,51.0904174534603,73.9534928574941,,32.4239619593516
FCS,2020,1685.09795088858,62.0663682854031,49.4971960235411,74.501655286409,14.4012568881764,32.010357519362
FCS,2021,1757.35640223069,61.6086810439385,48.4897828488366,80.7243483362665,14.0610685569522,31.7803609609863
FCS,2022,1897.94911362527,62.702271566254,48.5154059942791,71.8773072908195,13.6707955809136,31.546689024816
FCS,2023,1722.02197897444,63.3499447771075,45.9686669748043,,,31.3976209076024
FIN,1990,28366.204276071,74.8131707317073,5.6,,,13.1
FIN,1991,25488.8450525604,75.2275609756098,5.3,,,13.0
FIN,1992,22320.1124695857,75.4553658536585,5.1,,,13.2
FIN,1993,17588.6781715509,75.7051219512195,4.8,,,12.8
FIN,1994,20278.29109854,76.3956097560976,4.5,,,12.8
FIN,1995,26246.2743214462,76.409512195122,4.3,,,12.3
FIN,1996,25756.6777073618,76.6934146341464,4.1,,,11.8
FIN,1997,24682.29083271,76.8785365853659,3.9,,,11.5
FIN,1998,25999.9861694953,77.0907317073171,3.8,,,11.1
FIN,1999,26180.4128562349,77.2912195121951,3.6,,,11.1
FIN,2000,24335.9225082659,77.4658536585366,3.5,1726.74438477,38.7,11.0
FIN,2001,24965.202996776,77.9658536585366,3.4,1810.40380859,,10.8
FIN,2002,26989.389260959,78.119512195122,3.3,2059.3269043,,10.7
FIN,2003,32920.0857192568,78.3682926829268,3.2,2613.84570313,,10.9
FIN,2004,37768.1334202029,78.7146341463415,3.1,3044.12109375,,11.0
FIN,2005,39049.8703780223,78.8170731707317,3.0,3236.85839844,34.1,11.0
FIN,2006,41214.0187765069,79.2146341463415,2.9,3414.94140625,,11.2
FIN,2007,48473.0240091455,79.2634146341464,2.8,3918.64453125,32.5,11.1
FIN,2008,53769.4726240385,79.5682926829268,2.7,4486.33789063,,11.2
FIN,2009,47478.3495310999,79.719512195122,2.6,4349.89501953,,11.3
FIN,2010,46506.2919016566,79.8707317073171,2.4,4251.52880859,30.2,11.4
FIN,2011,51060.3242589767,80.4707317073171,2.3,4717.5078125,,11.1
FIN,2012,47551.6740841369,80.6268292682927,2.2,4573.19726563,,11.0
FIN,2013,49691.0145200739,80.9756097560976,2.1,4892.03369141,,10.7
FIN,2014,50073.7760815871,81.1804878048781,2.0,4922.4296875,,10.5
FIN,2015,42560.3456767103,81.4804878048781,2.0,4128.20751953,26.5,10.1
FIN,2016,43451.2562442158,81.4292682926829,1.9,4108.73974609,,9.6
FIN,2017,46085.0174739036,81.6317073170732,1.9,4235.75488281,,9.1
FIN,2018,49654.2497035329,81.7341463414634,1.9,4521.27636719,,8.6
FIN,2019,48358.1807773701,81.9829268292683,1.9,4459.9296875,,8.3
FIN,2020,48828.6846862799,81.9317073170732,1.8,4736.21435547,23.4,8.4
FIN,2021,53099.1351400148,81.8853658536585,1.8,5261.90966797,22.8,9.0
FIN,2022,50440.560224974,81.1878048780488,1.8,4902.0390625,22.3,8.1
FIN,2023,52821.5114340717,81.6853658536585,1.8,,,7.8
FJI,1990,1728.94076871199,65.056,21.4,,,29.523
FJI,1991,1774.99211138118,65.457,20.5,,,29.029
FJI,1992,1951.25592930351,65.407,19.8,,,28.362
FJI,1993,2070.04734110195,65.51,19.1,,,27.693
FJI,1994,2297.18005884304,65.796,18.5,,,27.091
FJI,1995,2466.74347815903,66.007,18.0,,,26.767
FJI,1996,2648.32766264,66.202,17.5,,,26.476
FJI,1997,2573.72338605678,66.293,17.2,,,25.765
FJI,1998,2010.49636073149,66.536,16.9,,,25.189
FJI,1999,2327.95720514091,66.728,16.7,,,24.725
FJI,2000,1995.72071163264,66.194,16.6,74.28569794,33.2,24.328
FJI,2001,1944.997414609,66.205,16.6,61.49855804,,24.272
FJI,2002,2136.56794118683,65.492,16.7,69.40512085,,24.339
FJI,2003,2655.58079586044,65.653,16.8,86.09690094,,24.265
FJI,2004,3097.19096651759,65.841,17.1,110.06819153,,24.128
FJI,2005,3377.69126953493,65.983,17.3,120.21074677,31.8,24.003
FJI,2006,3455.10599907349,66.126,17.4,126.38617706,,23.964
FJI,2007,3762.74692789299,66.161,17.5,140.30192566,31.2,23.716
FJI,2008,3899.92231512129,66.32,17.4,134.50354004,,23.293
FJI,2009,3164.13275408169,66.347,17.1,121.05646515,,22.839
FJI,2010,3449.14452883369,66.778,16.8,127.65603638,30.4,22.328
FJI,2011,4139.60288609702,66.88,16.4,140.93704224,,21.76
FJI,2012,4341.40338748749,65.812,16.1,153.56562805,,21.583
FJI,2013,4572.44377544245,66.545,15.9,158.51806641,,21.495
FJI,2014,5293.35676680464,66.581,16.0,178.31169128,,21.291
FJI,2015,5097.53106864695,66.48,16.3,169.47518921,29.2,20.998
FJI,2016,5363.79026679243,66.657,17.0,175.91635132,,20.55
FJI,2017,5826.84814459328,67.06,18.0,185.69645691,,20.029
FJI,2018,6085.41979485376,66.965,19.2,249.86022949,,19.601
FJI,2019,5950.82866866702,67.009,20.6,254.83047485,,19.226
FJI,2020,4844.42127154524,66.924,21.9,256.25967407,28.0,18.828
FJI,2021,4696.17103944634,64.904,22.9,331.58413696,27.9,18.55
FJI,2022,5405.03006162671,67.148,23.5,217.15068054,27.6,18.242
FJI,2023,5888.73667332429,67.316,23.8,212.88697815,,17.996
FRA,1990,21586.4674617483,76.6,7.4,,,13.4
FRA,1991,21500.7778366233,76.8487804878049,7.1,,,13.2
FRA,1992,23615.0168565483,77.1,6.7,,,13.1
FRA,1993,22238.8250618434,77.3,6.2,,,13.0
FRA,1994,23359.8985104774,77.6487804878049,5.7,,,12.5
FRA,1995,26791.8151982369,77.7512195121951,5.3,,,12.8
FRA,1996,26757.6351494145,77.9536585365854,4.9,,,12.8
FRA,1997,24169.4008102822,78.3048780487805,4.6,,,12.7
FRA,1998,24869.4030795939,78.6048780487805,4.4,,,12.8
FRA,1999,24576.3152254528,78.7560975609756,4.2,,,12.9
FRA,2000,22340.5939516217,79.0560975609756,4.1,2161.85302734,34.7,13.3
FRA,2001,22331.7948343036,79.1585365853659,3.9,2192.71557617,,13.1
FRA,2002,24144.5727019529,79.2609756097561,3.8,2449.75830078,,12.9
FRA,2003,29479.5222101175,79.1146341463415,3.6,3006.3059082,,12.8
FRA,2004,33644.9282220364,80.1634146341463,3.5,3458.62744141,,12.8
FRA,2005,34696.3718316971,80.1634146341463,3.4,3575.02514648,34.5,12.8
FRA,2006,36431.5658906555,80.8121951219512,3.3,3811.55175781,,13.1
FRA,2007,41486.1907828787,81.1121951219512,3.2,4312.31054688,34.5,12.8
FRA,2008,45464.8181385158,81.2146341463415,3.2,4807.37451172,,12.9
FRA,2009,41728.0884164132,81.4146341463415,3.1,4737.578125,,12.8
FRA,2010,40694.8211697025,81.6634146341463,3.1,4592.38330078,34.4,12.9
FRA,2011,43929.7840873812,82.1146341463415,3.1,4931.87792969,,12.7
FRA,2012,40863.5814412333,81.9682926829268,3.1,4644.59570313,,12.6
FRA,2013,42669.1795111893,82.219512195122,3.1,4884.71582031,,12.4
FRA,2014,43148.0459288416,82.719512195122,3.1,4974.74658203,,12.4
FRA,2015,36702.4323733379,82.3219512195122,3.2,4198.72900391,34.5,12.0
FRA,2016,37024.2157133669,82.5731707317073,3.2,4264.14599609,,11.8
FRA,2017,38687.1626407164,82.5756097560976,3.3,4416.79199219,,11.5
FRA,2018,41418.1766484844,82.6756097560976,3.3,4667.95751953,,11.3
FRA,2019,40408.2848574751,82.8268292682927,3.3,4508.76074219,,11.2
FRA,2020,39169.8606000707,82.1756097560976,3.3,4747.51367188,34.5,10.9
FRA,2021,43725.0999521245,82.3243902439024,3.4,5376.74560547,34.5,10.9
FRA,2022,41082.8119320747,82.1292682926829,3.4,4865.17822266,34.6,10.7
FRA,2023,44690.9345395117,82.9292682926829,3.4,,,9.9
FRO,1990,20125.7940710069,76.1146341463415,,,,19.8
FRO,1991,19163.9593395877,76.3658536585366,,,,18.3
FRO,1992,19301.0703659832,76.5658536585366,,,,17.1
FRO,1993,16374.1783348965,76.8170731707317,,,,16.3
FRO,1994,16976.3095407028,77.0682926829268,,,,14.8
FRO,1995,20669.6791981354,77.319512195122,,,,14.8
FRO,1996,22706.2164905709,77.5219512195122,,,,15.6
FRO,1997,21158.8924655147,77.7756097560976,,,,15.2
FRO,1998,24729.019906458,77.9780487804878,,,,14.1
FRO,1999,24978.6210817538,78.1804878048781,,,,14.0
FRO,2000,23322.7593357515,78.3829268292683,,,,15.3
FRO,2001,24879.7729617864,78.5853658536585,,,,13.7
FRO,2002,26937.6505602847,78.7878048780488,,,,15.1
FRO,2003,31269.6031997217,78.9390243902439,,,,14.8
FRO,2004,35647.5440400531,79.190243902439,,,,14.8
FRO,2005,36389.081644098,79.4414634146342,,,,14.7
FRO,2006,41743.6812847661,79.6926829268293,,,,13.8
FRO,2007,48348.7393711011,79.9414634146342,,,,14.0
FRO,2008,51287.8911081663,80.1414634146341,,,,13.8
FRO,2009,47059.1947296738,80.390243902439,,,,12.7
FRO,2010,47923.1515374991,80.6390243902439,,,,13.2
FRO,2011,51618.9907766392,80.890243902439,,,,12.0
FRO,2012,50261.9616267693,81.090243902439,,,,12.8
FRO,2013,55758.2083680611,81.3414634146341,,,,13.0
FRO,2014,60172.0632541664,81.5926829268293,,,,13.3
FRO,2015,52635.0375463609,81.7926829268293,,,,12.5
FRO,2016,56875.2803813296,81.9926829268293,,,,13.8
FRO,2017,59387.353086482,82.1439024390244,,,,13.2
FRO,2018,62526.4908515743,82.2926829268293,,,,13.6
FRO,2019,63067.0695697911,82.4439024390244,,,,13.3
FRO,2020,62240.822409175,82.6439024390244,,,,13.1
FRO,2021,68749.4005557957,82.8439024390244,,,,13.0
FRO,2022,66139.3809716876,82.9439024390244,,,,11.8
FRO,2023,71774.3522353393,83.1439024390244,,,,10.6
FSM,1990,1459.04369201491,63.722,41.8,,,35.089
FSM,1991,1617.45528154622,63.881,40.8,,,34.327
FSM,1992,1699.3301910196,63.996,40.0,,,33.6
FSM,1993,1853.06259690284,64.041,39.3,,,33.04
FSM,1994,1856.5207426083,64.082,38.6,,,32.486
FSM,1995,2010.11793522635,64.142,38.0,,,32.265
FSM,1996,1973.93821696324,64.253,37.2,,,32.276
FSM,1997,1860.30827128593,64.371,36.2,,,32.2
FSM,1998,1965.15528340681,64.509,35.3,,,32.18
FSM,1999,1971.17209885387,64.626,34.3,,,32.203
FSM,2000,2081.9660133519,64.317,33.4,161.47862244,,32.151
FSM,2001,2144.5369999555,64.801,32.7,181.29023743,,31.445
FSM,2002,2156.70532157086,63.907,33.9,169.95617676,,30.474
FSM,2003,2185.80309035045,64.915,31.8,208.84524536,,29.593
FSM,2004,2146.40160821979,64.898,31.6,257.89633179,,28.966
FSM,2005,2246.45370337127,64.906,31.5,397.91644287,,28.391
FSM,2006,2289.75155559971,64.859,31.6,403.95806885,,27.762
FSM,2007,2336.97852202403,64.844,31.5,409.62240601,,27.095
FSM,2008,2415.59355952119,64.849,31.2,448.39755249,,26.413
FSM,2009,2596.26147447595,64.865,30.8,492.5491333,,25.821
FSM,2010,2761.24325832248,64.892,30.3,581.45568848,,25.211
FSM,2011,2890.50493045368,64.969,29.7,379.53436279,,24.742
FSM,2012,3033.16989526369,65.08,28.9,372.10220337,,24.37
FSM,2013,2933.88333441237,65.179,28.1,354.82269287,,24.03
FSM,2014,2945.41495996162,65.294,27.3,345.01589966,,23.781
FSM,2015,2911.16211045292,65.306,26.5,362.27624512,,23.573
FSM,2016,2979.60119184048,65.576,25.7,399.74655151,,23.352
FSM,2017,3279.10779039285,65.761,25.0,408.86560059,,23.169
FSM,2018,3566.58690371125,65.943,24.3,426.75872803,,23.056
FSM,2019,3572.65918282222,66.196,23.6,424.89938354,,22.891
FSM,2020,3362.02793142215,65.878,22.9,402.98059082,,22.693
FSM,2021,3508.22356270221,66.152,22.2,398.76144409,,22.686
FSM,2022,3710.12448453257,66.961,21.5,396.7605896,,22.509
FSM,2023,3941.37247887414,67.198,20.8,,,22.299
GAB,1990,6050.71468999523,60.736,58.9,,,37.594
GAB,1991,5345.0965303052,60.891,58.1,,,37.16
GAB,1992,5385.68811745078,61.013,57.5,,,36.746
GAB,1993,4105.98701339331,61.125,56.9,,,36.295
GAB,1994,3828.21118114454,61.183,56.2,,,35.514
GAB,1995,4414.8755828572,61.27,55.6,,,34.728
GAB,1996,4942.67870027615,61.265,54.9,,,34.146
GAB,1997,4508.75340541142,61.395,54.1,,,33.906
GAB,1998,3699.99513906504,61.506,53.0,,,33.71
GAB,1999,3751.35318950625,61.658,51.9,,,33.478
GAB,2000,3982.906200928,61.81,50.8,123.05036926,,33.429
GAB,2001,3835.75718279727,61.982,49.5,120.76461029,,33.228
GAB,2002,3966.48001864663,62.175,48.3,131.85105896,,33.076
GAB,2003,4710.74862768151,62.463,46.9,166.37802124,,32.869
GAB,2004,5465.79193590708,62.694,45.6,181.99996948,,32.748
GAB,2005,6547.87613955186,62.978,44.4,189.56433105,,32.682
GAB,2006,6847.00985685394,63.259,43.3,211.75302124,,32.612
GAB,2007,8003.54289696049,63.619,41.8,253.09243774,,32.585
GAB,2008,9688.64519690633,64.011,40.7,270.23822021,,32.617
GAB,2009,7290.57526093114,64.361,40.0,281.60784912,,32.869
GAB,2010,8356.74662013345,64.715,38.7,206.87702942,,33.031
GAB,2011,10219.1139339454,65.102,37.5,261.37597656,,33.011
GAB,2012,9296.96587941088,65.438,36.4,225.07722473,,32.49
GAB,2013,9197.70106323947,65.751,35.2,261.29452515,,31.919
GAB,2014,9201.36276648105,66.07,34.6,233.05368042,,31.384
GAB,2015,7047.12654634355,66.336,33.5,187.27270508,,31.085
GAB,2016,6677.07003901644,66.583,32.3,207.50273132,,30.983
GAB,2017,6921.73373135624,66.816,31.7,192.47543335,,30.774
GAB,2018,7624.2775233771,67.043,30.7,209.28697205,,30.537
GAB,2019,7441.1786472281,67.337,29.7,205.99945068,,30.146
GAB,2020,6605.80346077904,67.073,28.5,225.32466125,,29.541
GAB,2021,8181.40914134398,67.072,28.1,228.84915161,,28.938
GAB,2022,8409.20741452279,67.713,27.2,247.09622192,,28.3
GAB,2023,8071.39777400455,68.337,26.5,,,27.666
GBR,1990,19095.4669984608,75.8804878048781,7.9,,,13.9
GBR,1991,19900.7266505069,76.0829268292683,7.3,,,13.8
GBR,1992,20487.1707852878,76.4341463414634,6.9,,,13.6
GBR,1993,18389.0195675099,76.3853658536585,6.5,,,13.2
GBR,1994,19709.2380983653,76.8853658536585,6.3,,,13.0
GBR,1995,23168.9529580171,76.8365853658537,6.1,,,12.6
GBR,1996,24406.400298359,77.0878048780488,5.9,,,12.6
GBR,1997,26766.0056249684,77.2109756097561,5.8,,,12.5
GBR,1998,28274.5045119699,77.190243902439,5.7,,,12.3
GBR,1999,28762.0913570256,77.390243902439,5.6,,,11.9
GBR,2000,28280.926786099,77.7414634146342,5.5,2027.64416504,37.6,11.5
GBR,2001,27906.5695029641,77.9926829268293,5.5,2083.99023438,,11.3
GBR,2002,30077.741432188,78.1439024390244,5.4,2374.82177734,,11.3
GBR,2003,34442.6875402308,78.4463414634146,5.3,2789.35131836,,11.7
GBR,2004,40366.8886650968,78.7463414634146,5.2,3377.11694336,,11.9
GBR,2005,42104.7884375024,79.0487804878049,5.1,3547.28979492,30.0,12.0
GBR,2006,44512.4590296865,79.2487804878049,5.0,3817.99072266,,12.3
GBR,2007,50397.6854954706,79.4487804878049,4.9,4431.63769531,27.5,12.6
GBR,2008,47396.1202078484,79.6,4.8,4301.41552734,,12.9
GBR,2009,38744.131693043,80.0512195121951,4.6,3829.68286133,,12.7
GBR,2010,39598.957119545,80.4024390243902,4.4,3892.38012695,24.1,12.9
GBR,2011,42109.6418795749,80.9512195121951,4.3,4140.36230469,,12.8
GBR,2012,42490.1465463521,80.9048780487805,4.1,4217.24755859,,12.8
GBR,2013,43419.0352598932,81.0048780487805,4.0,4348.28662109,,12.1
GBR,2014,47426.6209829995,81.3048780487805,3.9,4716.30224609,,12.0
GBR,2015,44983.885522934,80.9560975609756,3.9,4440.73828125,19.3,11.9
GBR,2016,40988.1044233026,81.1560975609756,3.8,4016.63916016,,11.8
GBR,2017,40629.2340347345,81.2560975609756,3.8,3907.82226563,,11.4
GBR,2018,43315.4874501318,81.2560975609756,3.8,4219.48632813,,11.0
GBR,2019,42794.0022648288,81.3691219512195,3.8,4258.63476563,,10.645
GBR,2020,40404.8062238951,80.331756097561,3.9,4816.15283203,15.6,10.204
GBR,2021,46926.475736105,80.6473170731707,3.9,5612.04931641,14.9,10.241
GBR,2022,46062.9914079698,81.0112195121951,3.9,5035.6171875,14.2,10.1
GBR,2023,49200.8101526146,81.2380975609756,4.0,5366.77685547,,10.023
GEO,1990,1610.98027146868,68.679,38.2,,,18.77
GEO,1991,1307.82342713006,68.202,38.0,,,17.686
GEO,1992,757.223548505358,67.78,37.7,,,16.179
GEO,1993,550.015542609224,67.405,37.3,,,15.062
GEO,1994,519.815578814965,68.669,36.7,,,14.368
GEO,1995,578.336923460866,69.398,36.1,,,14.076
GEO,1996,689.034634153312,70.637,35.2,,,13.654
GEO,1997,807.032285752352,69.683,34.1,,,13.367
GEO,1998,851.515542450841,69.787,32.7,,,13.14
GEO,1999,673.537782887275,70.012,31.1,,,12.682
GEO,2000,749.908534993961,70.091,29.4,52.25807953,33.3,12.452
GEO,2001,801.98383707929,70.371,27.4,56.36803818,,12.248
GEO,2002,853.526171868939,70.438,25.4,66.08916473,,12.206
GEO,2003,1010.03151630868,71.377,23.3,80.6542511,,12.132
GEO,2004,1305.04748557208,71.011,21.2,105.09565735,,12.326
GEO,2005,1642.78359414797,70.689,19.2,132.22496033,32.8,12.563
GEO,2006,1996.02013272284,70.983,17.3,152.0617218,,12.906
GEO,2007,2635.36650276116,70.985,15.6,195.9908905,32.7,13.591
