country,YR1990,YR1991,YR1992,YR1993,YR1994,YR1995,YR1996,YR1997,YR1998,YR1999,YR2000,YR2001,YR2002,YR2003,YR2004,YR2005,YR2006,YR2007,YR2008,YR2009,YR2010,YR2011,YR2012,YR2013,YR2014,YR2015,YR2016,YR2017,YR2018,YR2019,YR2020,YR2021,YR2022,YR2023
SXM,72.414,72.384,72.402,72.462,72.597,72.849,73.188,73.551,73.9,74.222,74.409,74.525,74.585,74.588,74.618,74.681,74.779,74.812,74.852,74.796,74.821,74.868,75.125,75.391,75.735,75.899,75.952,75.455,75.693,75.68,75.002,74.505,76.18,76.371
SYC,68.1073170731707,70.7121951219512,71.2146341463415,69.4682926829268,70.7292682926829,72.4829268292683,71.5609756097561,71.2121951219512,71.7463414634146,72.6682926829268,72.7780487804878,73.2536585365854,71.0878048780488,71.0292682926829,72.6609756097561,72.1317073170732,72.2170731707317,73.1439024390244,73.1634146341463,73.0829268292683,73.1975609756098,72.7243902439024,74.2756097560976,73.119512195122,73.2292682926829,74.2951219512195,74.309756097561,74.3,72.8414634146341,74.0463414634146,77.2365853658537,73.3975609756097,73.7024390243903,74.9585365853659
SYR,69.83,70.075,70.243,70.309,70.296,70.209,70.156,70.158,70.237,70.507,70.856,71.296,71.742,72.188,72.494,72.797,73.04,73.256,73.368,73.496,73.542,72.259,66.206,65.146,65.492,63.265,65.19,65.651,67.371,70.97,71.944,72.418,72.79,72.12
TCA,70.218,70.54,70.887,71.194,71.575,71.948,72.328,72.713,73.113,73.531,73.972,74.409,74.843,75.262,75.63,75.954,76.197,76.427,76.084,76.672,76.784,76.87,76.969,77.1,77.212,77.321,77.437,77.505,77.596,77.691,77.499,77.234,77.918,78.008
TCD,45.074,46.596,46.777,47.002,47.08,47.453,47.551,47.762,47.802,47.934,47.937,48.306,48.36,48.609,48.687,48.86,48.747,49.21,49.503,49.828,50.107,50.426,50.765,51.051,51.141,51.32,51.603,51.875,52.447,52.993,53.082,53.136,54.528,55.069
TEA,67.1059418173639,67.5238103908208,67.9602940182907,68.3913925018719,68.6976175849428,69.1413699380372,69.5404594603161,69.9134519791432,70.2501544733824,70.5482866109716,70.8650826611101,71.2077369930428,71.534352902059,71.8352733706059,71.8921244592524,72.440234089532,72.698344733116,73.0450331089394,72.9707321912267,73.5161019563418,73.8065980873172,74.0266932049917,74.2971126258118,74.5190033698096,74.7479822020749,74.9777768374826,75.1832269955477,75.2671640185859,75.6101241544348,75.8042877234534,75.7338497054699,75.3009806060199,75.9610347461336,75.9085643603807
TEC,68.8738472388555,68.6301496300886,67.7190874221605,66.9975364612732,66.967721554268,67.1259517928607,67.6689839886607,68.1346709972974,68.476548332671,68.1082557500204,68.3665797468115,68.5080250387666,68.5629095629382,68.6968166323048,69.0029078332647,69.1399718973032,69.6987479861711,70.1803431982885,70.5451641405676,71.0832338433596,71.4358973425353,71.9266644042886,72.3341256741961,72.7951088424644,73.0402237681207,73.3424651216518,73.6922376190485,74.134211186205,74.3004387516548,74.5939674450224,73.1523738187621,72.1539007720004,74.1916033602425,74.7300564025194
TGO,54.557,54.255,54.077,53.852,53.707,53.692,53.817,53.845,53.956,54.31,54.577,54.746,55.032,55.299,55.594,55.916,56.142,56.382,56.651,56.927,57.227,57.612,57.94,58.345,58.766,59.22,59.669,60.135,60.601,61.055,61.123,61.328,62.29,62.739
THA,68.924,69.132,69.353,69.568,69.661,69.757,69.94,70.362,70.703,70.979,71.205,71.52,71.775,72.101,72.1,72.894,73.341,73.779,74.221,74.669,75.012,75.302,75.59,75.96,76.279,76.563,76.769,76.989,77.19,77.197,77.331,77.606,75.291,76.412
TJK,61.636,61.679,57.085,55.512,60.093,61.389,60.806,61.928,62.404,63.114,63.542,64.197,64.898,65.874,66.604,66.531,66.997,67.405,67.924,68.248,68.37,68.698,69.13,69.579,69.697,69.665,69.982,70.524,70.737,70.962,68.605,69.594,71.562,71.79
TKM,63.867,63.842,63.753,63.586,63.515,63.514,63.538,63.667,63.966,64.475,64.931,65.325,65.593,65.854,66.055,66.275,66.574,67.02,67.584,68.155,68.608,68.87,68.961,68.968,69.001,69.061,69.142,69.19,69.272,69.405,68.846,69.353,69.913,70.073
TLA,67.2980432149088,67.6211130708918,67.9012759219107,68.2498924640737,68.6306176493055,69.025435617002,69.4079548533645,69.8050183106203,70.0034671535312,70.394156669931,70.7184102333167,70.9952366364032,71.4081069056408,71.719940779411,72.0585594152496,72.4275917225936,72.7029489273067,72.9337716205704,73.133810817189,73.3248238756312,73.2840381673624,73.8112572375492,74.0531427389642,74.2726524054357,74.4642031483392,74.6505904118153,74.5894794269073,74.7614101353626,74.9760978010797,75.1319711493442,73.0747493617473,71.7449274626405,74.5684293540859,75.5699258379688
TLS,45.185,45.076,46.19,47.008,47.861,47.543,48.26,48.968,48.583,45.246,58.097,58.772,59.477,60.13,60.743,61.272,61.881,62.396,62.858,63.265,63.66,64.022,64.384,64.719,65.027,65.326,65.61,65.898,66.204,66.496,66.919,66.199,67.368,67.689
TMN,61.8297161964841,62.6362276004953,63.089753921278,63.4463230673087,63.5925284748733,63.8697421757794,64.1739479085054,64.4229011265335,64.7871175627443,65.2399180377491,65.6072409047927,65.9712698137957,66.3239554028688,66.4165076290855,66.8602521893277,66.8201250398649,67.3526959987589,67.6216572647968,67.9635063066435,68.2479599816693,68.4594967501144,68.6299635824863,68.6578262057094,68.8786484698568,69.147274936726,69.2515348606398,69.4961826399098,69.7772409464567,70.0368444388331,70.3800917806817,69.0090964026373,68.893103228232,70.965432550888,71.3194560888195
TON,67.539,67.749,67.927,68.157,68.371,68.592,68.803,69.012,69.224,69.431,69.635,69.8,70.03,70.228,70.433,70.56,70.71,70.887,71.041,70.949,71.319,71.437,71.546,71.65,71.721,71.851,71.951,72.066,72.169,72.292,72.379,72.13,72.635,72.895
TSA,58.406615379707,58.5496193401874,59.2393230868812,59.6399172274896,60.0784359785787,60.4870544448028,60.9188482954284,61.3682134088457,61.8215419198501,62.2946275399582,62.8036305165364,63.2621106390743,63.7751981046195,64.2408303344517,64.5911610689622,65.131596636791,65.5691020177667,65.9890229742237,66.4314116387286,66.84109704634,67.3525068406787,67.8108394834024,68.2629615309516,68.6853288301062,69.1208563538772,69.5110334122263,69.9184707063298,70.2904723380061,70.6523573971364,70.9975623145981,70.3622206982499,67.8215299767513,72.0115731308447,72.3247648783903
TSS,50.0362525535801,49.9323096320009,49.9010190613144,50.1822375532185,50.1198955189797,50.4948951919511,50.4514360464676,50.6238137510063,50.5660477844902,51.007162915265,51.6452445598304,51.9871852409843,52.3573943143863,52.8273758116531,53.3464613070226,53.8932697449503,54.5901258302239,55.2633245596539,55.8873142457425,56.3679630366864,57.1070604462138,57.4734418430734,58.2281190131813,58.7179604310977,58.9855723923094,59.398721466191,59.8121001978138,60.1584015341065,60.7667275136709,61.1293218424873,61.1675270829902,60.7034363660672,61.8571795894802,62.6029134885664
TTO,67.591,67.782,67.78,67.825,67.837,67.995,68.039,68.143,68.331,68.509,68.629,68.874,69.232,69.454,69.879,70.185,70.437,70.797,71.117,71.404,71.809,72.232,72.513,72.785,72.898,72.882,72.935,72.984,72.658,72.836,72.645,71.111,73.331,73.49
TUN,69.092,69.398,69.684,69.992,70.363,70.785,71.247,71.67,72.067,72.344,72.604,72.822,73.07,73.304,73.519,73.712,73.888,74.039,74.192,74.32,74.438,74.471,74.599,74.674,74.784,74.875,75.007,75.177,75.37,75.599,75.004,72.893,76.05,76.508
TUR,67.835,68.287,68.603,69.018,69.402,69.734,70.245,70.668,71.144,70.752,71.931,72.271,72.605,72.906,73.223,73.51,73.804,74.129,74.38,74.679,74.964,74.823,75.552,76.171,76.452,76.539,76.595,77.037,77.454,77.737,76.525,75.722,77.591,77.156
TUV,61.643,61.809,60.29,62.11,62.317,62.505,62.709,62.942,63.162,63.346,63.536,63.709,63.825,63.897,63.989,64.096,64.247,64.402,64.516,64.693,64.834,64.96,65.079,65.171,65.278,65.365,65.51,65.683,65.871,66.109,66.357,65.824,66.852,67.105
TZA,51.985,51.837,51.432,51.215,51.077,51.005,51.132,51.246,51.807,52.399,53.244,54.124,54.94,55.929,56.836,57.675,58.512,59.26,59.896,60.494,61.127,61.618,62.286,62.788,63.364,63.928,64.404,64.963,65.488,66.007,66.771,66.131,66.879,66.995
UGA,47.561,47.549,47.671,47.681,47.675,47.706,47.759,48.026,48.263,48.977,49.64,50.576,51.443,52.414,53.699,54.926,56.118,57.248,58.253,59.157,59.959,60.791,61.579,62.353,63.057,63.831,64.494,65.174,65.775,66.354,66.41,66.45,67.675,68.252
UKR,70.354,69.688,68.947,68.287,67.534,67.114,67.097,67.658,67.993,68.004,67.786,67.675,67.699,67.638,67.472,67.517,67.49,67.715,68.262,69.159,70.188,70.711,71.09,71.474,71.803,72.686,73.389,73.993,73.569,73.92,73.283,71.631,72.658,73.422
UMC,67.3594421529339,67.7871872826629,68.1090893149058,68.46782287278,68.7549742168208,69.1464007505357,69.5207235180466,69.8746942953019,70.1875900296196,70.438675790471,70.7737035763786,71.0962768701794,71.4010777486735,71.649535070684,71.8008960032206,72.2940907050527,72.5738691375552,72.912796750858,73.0980299785479,73.5030015253387,73.8314745903693,74.0905539667731,74.4122505468625,74.6708599526613,74.9251182605804,75.1754691734539,75.3404185539197,75.4810427213008,75.8220642064272,76.029480770985,75.2315516201179,74.7276149865895,76.0092804332746,76.1953051028563
URY,72.994,73.198,73.185,73.147,73.162,73.493,73.812,73.92,74.029,74.293,74.693,74.987,74.979,75.086,75.319,75.829,75.888,76.15,76.275,76.67,76.691,76.614,76.691,76.953,77.194,77.285,77.351,77.618,77.527,77.503,78.381,75.434,76.468,78.138
USA,75.2146341463415,75.3658536585366,75.6170731707317,75.419512195122,75.619512195122,75.6219512195122,76.0268292682927,76.4292682926829,76.5804878048781,76.5829268292683,76.6365853658537,76.8365853658537,76.9365853658537,77.0365853658537,77.4878048780488,77.4878048780488,77.6878048780488,77.9878048780488,78.0390243902439,78.390243902439,78.5414634146342,78.6414634146341,78.7414634146342,78.7414634146342,78.8414634146341,78.690243902439,78.5390243902439,78.5390243902439,78.6390243902439,78.7878048780488,76.9804878048781,76.3292682926829,77.4341463414634,78.3853658536585
UZB,65.772,65.529,65.236,64.924,64.681,64.67,64.78,65.028,65.169,65.307,65.456,65.853,66.376,66.852,67.203,67.481,67.905,68.483,69.035,69.517,69.836,70.143,70.411,70.692,70.973,71.33,71.58,71.737,71.999,72.093,71.461,71.681,72.147,72.388
VCT,70.647,70.64,70.745,70.621,70.602,70.575,70.466,70.382,70.263,70.312,70.35,70.382,70.658,70.43,70.445,70.454,70.434,70.446,70.611,70.712,70.66,70.609,70.539,70.091,70.355,70.463,70.7,71.013,71.017,70.994,69.605,69.132,71.191,71.23
VEN,70.964,71.172,71.177,71.385,71.283,71.714,71.92,72.56,72.446,72.088,72.388,71.019,72.823,72.056,72.752,73.075,72.972,73.348,72.578,72.785,73.092,73.09,73.086,73.076,72.837,73.004,72.002,71.903,72.641,72.766,72.369,71.536,72.566,72.514
VGB,72.392,72.75,73.109,73.431,73.794,74.089,74.341,74.469,74.569,74.652,74.753,74.831,74.971,75.183,75.404,75.569,75.745,75.893,76.07,76.205,76.289,76.363,76.433,76.472,76.527,76.558,76.624,75.67,76.728,76.845,76.894,75.297,77.177,77.276
VIR,70.6799756097561,70.8079268292683,70.9626097560976,71.0782682926829,71.2246341463415,71.1666097560976,71.575512195122,70.9152195121951,71.2462682926829,71.1116097560976,76.619512195122,77.6219512195122,77.5219512195122,77.5219512195122,77.7731707317073,77.4219512195122,78.3243902439024,76.8634146341463,77.1634146341463,77.5146341463415,77.8658536585366,78.3170731707317,78.5170731707317,78.7170731707317,78.8682926829268,79.0170731707317,79.1682926829268,79.3682926829268,79.5195121951219,79.6682926829268,79.819512195122,80.0682926829268,80.319512195122,80.519512195122
VNM,69.027,69.303,69.62,69.957,70.379,70.871,71.296,71.67,72.283,72.575,72.746,72.984,73.138,73.236,73.062,73.198,73.293,73.385,73.455,73.525,73.611,73.713,73.762,73.821,73.886,73.955,73.984,74.026,74.1,74.211,75.383,74.145,74.502,74.588
VUT,66.684,67.114,67.433,67.724,67.984,68.104,68.176,68.309,68.372,67.924,68.586,68.722,68.836,68.933,68.985,69.166,69.126,69.144,69.302,69.422,69.57,69.729,69.898,69.986,70.043,70.163,70.397,70.5,70.626,70.783,70.385,69.952,71.302,71.477
WLD,65.1079831133031,65.3032697388307,65.5470515911472,65.7420496975541,65.9579138029615,66.2002309366679,66.5147981675832,66.8302940886563,67.0659534434212,67.3114785085325,67.6497257264509,67.9443984335696,68.230563704585,68.5149610664907,68.7702524523832,69.1105758161451,69.4681165505109,69.8040978740415,70.0034739280642,70.3795251115457,70.6818433466141,70.9680134853525,71.2637545794112,71.5326702064453,71.7755436817156,71.9647545102466,72.1848945967683,72.3653447819616,72.6436120803356,72.8689103086688,72.1822239463873,71.2154841745704,72.9690157226638,73.3297162833404
WSM,67.808,68.039,68.532,68.818,69.162,69.469,69.767,70.045,70.308,70.555,70.791,71.028,71.233,71.441,71.508,71.487,71.62,71.605,71.531,69.486,71.451,71.393,71.159,71.229,71.142,71.06,71.003,70.991,71.052,70.269,70.727,71.096,71.55,71.698
XKX,66.508,66.456,67.381,67.945,68.595,68.782,69.359,69.862,68.58,58.265,71.321,71.782,72.227,72.678,73.132,73.437,73.63,74.422,74.711,74.79,74.609,75.323,75.75,76.336,76.179,76.024,76.748,77.105,77.117,77.249,74.212,74.981,77.623,78.033
YEM,58.528,58.805,59.26,59.655,59.828,60.532,60.884,61.34,61.788,62.275,62.761,63.286,63.807,64.407,64.881,65.356,65.8,66.23,66.609,66.905,67.223,67.412,67.569,67.961,68.003,66.761,67.105,67.12,65.915,66.567,66.435,66.019,67.952,69.295
ZAF,62.942,62.983,62.839,62.618,62.069,61.603,61.079,60.538,59.912,59.19,58.368,57.161,55.58,54.245,53.963,53.914,54.22,54.948,55.982,57.413,58.886,60.602,61.737,62.388,63.184,64.053,64.749,65.422,65.726,66.071,65.15,62.01,65.454,66.139
ZMB,48.204,47.443,46.968,46.678,46.344,46.051,45.757,45.743,45.709,45.924,46.577,47.408,48.461,49.616,50.54,51.615,52.693,53.73,54.835,55.886,56.896,57.843,58.704,59.445,60.109,60.728,61.129,61.564,62.138,62.914,63.361,62.363,65.279,66.349
ZWE,58.319,57.037,55.602,53.976,52.537,51.144,48.981,48.536,47.551,46.379,46.034,44.525,45.938,45.373,46.043,46.57,47.056,47.576,48.456,49.75,51.925,53.911,55.386,56.842,58.106,58.989,59.76,60.263,60.906,61.06,61.53,60.135,62.36,62.775
